Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
14	Node24	2	internal://	OutTimedOutInterests	0	0	0	0
14	Node24	-1	all	SatisfiedInterests	1.07374e-18	0	0	0
14	Node24	-1	all	TimedOutInterests	0	0	0	0
14.5	Node1	1	internal://	InInterests	0	0	0	0
14.5	Node1	1	internal://	OutInterests	0	0	0	0
14.5	Node1	1	internal://	InData	0	0	0	0
14.5	Node1	1	internal://	OutData	0	0	0	0
14.5	Node1	1	internal://	InNacks	0	0	0	0
14.5	Node1	1	internal://	OutNacks	0	0	0	0
14.5	Node1	1	internal://	InSatisfiedInterests	0	0	0	0
14.5	Node1	1	internal://	InTimedOutInterests	0	0	0	0
14.5	Node1	1	internal://	OutSatisfiedInterests	2.14748e-19	0	0	0
14.5	Node1	1	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node1	2	internal://	InInterests	0	0	0	0
14.5	Node1	2	internal://	OutInterests	0	0	0	0
14.5	Node1	2	internal://	InData	0	0	0	0
14.5	Node1	2	internal://	OutData	0	0	0	0
14.5	Node1	2	internal://	InNacks	0	0	0	0
14.5	Node1	2	internal://	OutNacks	0	0	0	0
14.5	Node1	2	internal://	InSatisfiedInterests	2.14748e-19	0	0	0
14.5	Node1	2	internal://	InTimedOutInterests	0	0	0	0
14.5	Node1	2	internal://	OutSatisfiedInterests	0	0	0	0
14.5	Node1	2	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node1	-1	all	SatisfiedInterests	2.14748e-19	0	0	0
14.5	Node1	-1	all	TimedOutInterests	0	0	0	0
14.5	Node2	1	internal://	InInterests	0	0	0	0
14.5	Node2	1	internal://	OutInterests	0	0	0	0
14.5	Node2	1	internal://	InData	0	0	0	0
14.5	Node2	1	internal://	OutData	0	0	0	0
14.5	Node2	1	internal://	InNacks	0	0	0	0
14.5	Node2	1	internal://	OutNacks	0	0	0	0
14.5	Node2	1	internal://	InSatisfiedInterests	0	0	0	0
14.5	Node2	1	internal://	InTimedOutInterests	0	0	0	0
14.5	Node2	1	internal://	OutSatisfiedInterests	1.71799e-19	0	0	0
14.5	Node2	1	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node2	2	internal://	InInterests	0	0	0	0
14.5	Node2	2	internal://	OutInterests	0	0	0	0
14.5	Node2	2	internal://	InData	0	0	0	0
14.5	Node2	2	internal://	OutData	0	0	0	0
14.5	Node2	2	internal://	InNacks	0	0	0	0
14.5	Node2	2	internal://	OutNacks	0	0	0	0
14.5	Node2	2	internal://	InSatisfiedInterests	1.71799e-19	0	0	0
14.5	Node2	2	internal://	InTimedOutInterests	0	0	0	0
14.5	Node2	2	internal://	OutSatisfiedInterests	0	0	0	0
14.5	Node2	2	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node2	-1	all	SatisfiedInterests	1.71799e-19	0	0	0
14.5	Node2	-1	all	TimedOutInterests	0	0	0	0
14.5	Node3	1	internal://	InInterests	0	0	0	0
14.5	Node3	1	internal://	OutInterests	0	0	0	0
14.5	Node3	1	internal://	InData	0	0	0	0
14.5	Node3	1	internal://	OutData	0	0	0	0
14.5	Node3	1	internal://	InNacks	0	0	0	0
14.5	Node3	1	internal://	OutNacks	0	0	0	0
14.5	Node3	1	internal://	InSatisfiedInterests	0	0	0	0
14.5	Node3	1	internal://	InTimedOutInterests	0	0	0	0
14.5	Node3	1	internal://	OutSatisfiedInterests	1.71799e-19	0	0	0
14.5	Node3	1	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node3	2	internal://	InInterests	0	0	0	0
14.5	Node3	2	internal://	OutInterests	0	0	0	0
14.5	Node3	2	internal://	InData	0	0	0	0
14.5	Node3	2	internal://	OutData	0	0	0	0
14.5	Node3	2	internal://	InNacks	0	0	0	0
14.5	Node3	2	internal://	OutNacks	0	0	0	0
14.5	Node3	2	internal://	InSatisfiedInterests	1.71799e-19	0	0	0
14.5	Node3	2	internal://	InTimedOutInterests	0	0	0	0
14.5	Node3	2	internal://	OutSatisfiedInterests	0	0	0	0
14.5	Node3	2	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node3	-1	all	SatisfiedInterests	1.71799e-19	0	0	0
14.5	Node3	-1	all	TimedOutInterests	0	0	0	0
14.5	Node4	1	internal://	InInterests	0	0	0	0
14.5	Node4	1	internal://	OutInterests	0	0	0	0
14.5	Node4	1	internal://	InData	0	0	0	0
14.5	Node4	1	internal://	OutData	0	0	0	0
14.5	Node4	1	internal://	InNacks	0	0	0	0
14.5	Node4	1	internal://	OutNacks	0	0	0	0
14.5	Node4	1	internal://	InSatisfiedInterests	0	0	0	0
14.5	Node4	1	internal://	InTimedOutInterests	0	0	0	0
14.5	Node4	1	internal://	OutSatisfiedInterests	2.14748e-19	0	0	0
14.5	Node4	1	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node4	2	internal://	InInterests	0	0	0	0
14.5	Node4	2	internal://	OutInterests	0	0	0	0
14.5	Node4	2	internal://	InData	0	0	0	0
14.5	Node4	2	internal://	OutData	0	0	0	0
14.5	Node4	2	internal://	InNacks	0	0	0	0
14.5	Node4	2	internal://	OutNacks	0	0	0	0
14.5	Node4	2	internal://	InSatisfiedInterests	2.14748e-19	0	0	0
14.5	Node4	2	internal://	InTimedOutInterests	0	0	0	0
14.5	Node4	2	internal://	OutSatisfiedInterests	0	0	0	0
14.5	Node4	2	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node4	-1	all	SatisfiedInterests	2.14748e-19	0	0	0
14.5	Node4	-1	all	TimedOutInterests	0	0	0	0
14.5	Node5	1	internal://	InInterests	0	0	0	0
14.5	Node5	1	internal://	OutInterests	0	0	0	0
14.5	Node5	1	internal://	InData	0	0	0	0
14.5	Node5	1	internal://	OutData	0	0	0	0
14.5	Node5	1	internal://	InNacks	0	0	0	0
14.5	Node5	1	internal://	OutNacks	0	0	0	0
14.5	Node5	1	internal://	InSatisfiedInterests	0	0	0	0
14.5	Node5	1	internal://	InTimedOutInterests	0	0	0	0
14.5	Node5	1	internal://	OutSatisfiedInterests	1.71799e-19	0	0	0
14.5	Node5	1	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node5	2	internal://	InInterests	0	0	0	0
14.5	Node5	2	internal://	OutInterests	0	0	0	0
14.5	Node5	2	internal://	InData	0	0	0	0
14.5	Node5	2	internal://	OutData	0	0	0	0
14.5	Node5	2	internal://	InNacks	0	0	0	0
14.5	Node5	2	internal://	OutNacks	0	0	0	0
14.5	Node5	2	internal://	InSatisfiedInterests	1.71799e-19	0	0	0
14.5	Node5	2	internal://	InTimedOutInterests	0	0	0	0
14.5	Node5	2	internal://	OutSatisfiedInterests	0	0	0	0
14.5	Node5	2	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node5	-1	all	SatisfiedInterests	1.71799e-19	0	0	0
14.5	Node5	-1	all	TimedOutInterests	0	0	0	0
14.5	Node6	1	internal://	InInterests	0	0	0	0
14.5	Node6	1	internal://	OutInterests	0	0	0	0
14.5	Node6	1	internal://	InData	0	0	0	0
14.5	Node6	1	internal://	OutData	0	0	0	0
14.5	Node6	1	internal://	InNacks	0	0	0	0
14.5	Node6	1	internal://	OutNacks	0	0	0	0
14.5	Node6	1	internal://	InSatisfiedInterests	0	0	0	0
14.5	Node6	1	internal://	InTimedOutInterests	0	0	0	0
14.5	Node6	1	internal://	OutSatisfiedInterests	1.71799e-19	0	0	0
14.5	Node6	1	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node6	2	internal://	InInterests	0	0	0	0
14.5	Node6	2	internal://	OutInterests	0	0	0	0
14.5	Node6	2	internal://	InData	0	0	0	0
14.5	Node6	2	internal://	OutData	0	0	0	0
14.5	Node6	2	internal://	InNacks	0	0	0	0
14.5	Node6	2	internal://	OutNacks	0	0	0	0
14.5	Node6	2	internal://	InSatisfiedInterests	1.71799e-19	0	0	0
14.5	Node6	2	internal://	InTimedOutInterests	0	0	0	0
14.5	Node6	2	internal://	OutSatisfiedInterests	0	0	0	0
14.5	Node6	2	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node6	-1	all	SatisfiedInterests	1.71799e-19	0	0	0
14.5	Node6	-1	all	TimedOutInterests	0	0	0	0
14.5	Node7	1	internal://	InInterests	0	0	0	0
14.5	Node7	1	internal://	OutInterests	0	0	0	0
14.5	Node7	1	internal://	InData	0	0	0	0
14.5	Node7	1	internal://	OutData	0	0	0	0
14.5	Node7	1	internal://	InNacks	0	0	0	0
14.5	Node7	1	internal://	OutNacks	0	0	0	0
14.5	Node7	1	internal://	InSatisfiedInterests	0	0	0	0
14.5	Node7	1	internal://	InTimedOutInterests	0	0	0	0
14.5	Node7	1	internal://	OutSatisfiedInterests	4.72446e-19	0	0	0
14.5	Node7	1	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node7	2	internal://	InInterests	0	0	0	0
14.5	Node7	2	internal://	OutInterests	0	0	0	0
14.5	Node7	2	internal://	InData	0	0	0	0
14.5	Node7	2	internal://	OutData	0	0	0	0
14.5	Node7	2	internal://	InNacks	0	0	0	0
14.5	Node7	2	internal://	OutNacks	0	0	0	0
14.5	Node7	2	internal://	InSatisfiedInterests	4.72446e-19	0	0	0
14.5	Node7	2	internal://	InTimedOutInterests	0	0	0	0
14.5	Node7	2	internal://	OutSatisfiedInterests	0	0	0	0
14.5	Node7	2	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node7	-1	all	SatisfiedInterests	4.72446e-19	0	0	0
14.5	Node7	-1	all	TimedOutInterests	0	0	0	0
14.5	Node8	1	internal://	InInterests	0	0	0	0
14.5	Node8	1	internal://	OutInterests	0	0	0	0
14.5	Node8	1	internal://	InData	0	0	0	0
14.5	Node8	1	internal://	OutData	0	0	0	0
14.5	Node8	1	internal://	InNacks	0	0	0	0
14.5	Node8	1	internal://	OutNacks	0	0	0	0
14.5	Node8	1	internal://	InSatisfiedInterests	0	0	0	0
14.5	Node8	1	internal://	InTimedOutInterests	0	0	0	0
14.5	Node8	1	internal://	OutSatisfiedInterests	9.44893e-19	0	0	0
14.5	Node8	1	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node8	2	internal://	InInterests	0	0	0	0
14.5	Node8	2	internal://	OutInterests	0	0	0	0
14.5	Node8	2	internal://	InData	0	0	0	0
14.5	Node8	2	internal://	OutData	0	0	0	0
14.5	Node8	2	internal://	InNacks	0	0	0	0
14.5	Node8	2	internal://	OutNacks	0	0	0	0
14.5	Node8	2	internal://	InSatisfiedInterests	9.44893e-19	0	0	0
14.5	Node8	2	internal://	InTimedOutInterests	0	0	0	0
14.5	Node8	2	internal://	OutSatisfiedInterests	0	0	0	0
14.5	Node8	2	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node8	-1	all	SatisfiedInterests	9.44893e-19	0	0	0
14.5	Node8	-1	all	TimedOutInterests	0	0	0	0
14.5	Node9	1	internal://	InInterests	0	0	0	0
14.5	Node9	1	internal://	OutInterests	0	0	0	0
14.5	Node9	1	internal://	InData	0	0	0	0
14.5	Node9	1	internal://	OutData	0	0	0	0
14.5	Node9	1	internal://	InNacks	0	0	0	0
14.5	Node9	1	internal://	OutNacks	0	0	0	0
14.5	Node9	1	internal://	InSatisfiedInterests	0	0	0	0
14.5	Node9	1	internal://	InTimedOutInterests	0	0	0	0
14.5	Node9	1	internal://	OutSatisfiedInterests	5.15396e-19	0	0	0
14.5	Node9	1	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node9	2	internal://	InInterests	0	0	0	0
14.5	Node9	2	internal://	OutInterests	0	0	0	0
14.5	Node9	2	internal://	InData	0	0	0	0
14.5	Node9	2	internal://	OutData	0	0	0	0
14.5	Node9	2	internal://	InNacks	0	0	0	0
14.5	Node9	2	internal://	OutNacks	0	0	0	0
14.5	Node9	2	internal://	InSatisfiedInterests	5.15396e-19	0	0	0
14.5	Node9	2	internal://	InTimedOutInterests	0	0	0	0
14.5	Node9	2	internal://	OutSatisfiedInterests	0	0	0	0
14.5	Node9	2	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node9	-1	all	SatisfiedInterests	5.15396e-19	0	0	0
14.5	Node9	-1	all	TimedOutInterests	0	0	0	0
14.5	Node10	1	internal://	InInterests	0	0	0	0
14.5	Node10	1	internal://	OutInterests	0	0	0	0
14.5	Node10	1	internal://	InData	0	0	0	0
14.5	Node10	1	internal://	OutData	0	0	0	0
14.5	Node10	1	internal://	InNacks	0	0	0	0
14.5	Node10	1	internal://	OutNacks	0	0	0	0
14.5	Node10	1	internal://	InSatisfiedInterests	0	0	0	0
14.5	Node10	1	internal://	InTimedOutInterests	0	0	0	0
14.5	Node10	1	internal://	OutSatisfiedInterests	8.16044e-19	0	0	0
14.5	Node10	1	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node10	2	internal://	InInterests	0	0	0	0
14.5	Node10	2	internal://	OutInterests	0	0	0	0
14.5	Node10	2	internal://	InData	0	0	0	0
14.5	Node10	2	internal://	OutData	0	0	0	0
14.5	Node10	2	internal://	InNacks	0	0	0	0
14.5	Node10	2	internal://	OutNacks	0	0	0	0
14.5	Node10	2	internal://	InSatisfiedInterests	8.16044e-19	0	0	0
14.5	Node10	2	internal://	InTimedOutInterests	0	0	0	0
14.5	Node10	2	internal://	OutSatisfiedInterests	0	0	0	0
14.5	Node10	2	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node10	-1	all	SatisfiedInterests	8.16044e-19	0	0	0
14.5	Node10	-1	all	TimedOutInterests	0	0	0	0
14.5	Node11	1	internal://	InInterests	0	0	0	0
14.5	Node11	1	internal://	OutInterests	0	0	0	0
14.5	Node11	1	internal://	InData	0	0	0	0
14.5	Node11	1	internal://	OutData	0	0	0	0
14.5	Node11	1	internal://	InNacks	0	0	0	0
14.5	Node11	1	internal://	OutNacks	0	0	0	0
14.5	Node11	1	internal://	InSatisfiedInterests	0	0	0	0
14.5	Node11	1	internal://	InTimedOutInterests	0	0	0	0
14.5	Node11	1	internal://	OutSatisfiedInterests	1.54619e-18	0	0	0
14.5	Node11	1	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node11	2	internal://	InInterests	0	0	0	0
14.5	Node11	2	internal://	OutInterests	0	0	0	0
14.5	Node11	2	internal://	InData	0	0	0	0
14.5	Node11	2	internal://	OutData	0	0	0	0
14.5	Node11	2	internal://	InNacks	0	0	0	0
14.5	Node11	2	internal://	OutNacks	0	0	0	0
14.5	Node11	2	internal://	InSatisfiedInterests	1.54619e-18	0	0	0
14.5	Node11	2	internal://	InTimedOutInterests	0	0	0	0
14.5	Node11	2	internal://	OutSatisfiedInterests	0	0	0	0
14.5	Node11	2	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node11	-1	all	SatisfiedInterests	1.54619e-18	0	0	0
14.5	Node11	-1	all	TimedOutInterests	0	0	0	0
14.5	Node12	1	internal://	InInterests	0	0	0	0
14.5	Node12	1	internal://	OutInterests	0	0	0	0
14.5	Node12	1	internal://	InData	0	0	0	0
14.5	Node12	1	internal://	OutData	0	0	0	0
14.5	Node12	1	internal://	InNacks	0	0	0	0
14.5	Node12	1	internal://	OutNacks	0	0	0	0
14.5	Node12	1	internal://	InSatisfiedInterests	0	0	0	0
14.5	Node12	1	internal://	InTimedOutInterests	0	0	0	0
14.5	Node12	1	internal://	OutSatisfiedInterests	8.58993e-19	0	0	0
14.5	Node12	1	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node12	2	internal://	InInterests	0	0	0	0
14.5	Node12	2	internal://	OutInterests	0	0	0	0
14.5	Node12	2	internal://	InData	0	0	0	0
14.5	Node12	2	internal://	OutData	0	0	0	0
14.5	Node12	2	internal://	InNacks	0	0	0	0
14.5	Node12	2	internal://	OutNacks	0	0	0	0
14.5	Node12	2	internal://	InSatisfiedInterests	8.58993e-19	0	0	0
14.5	Node12	2	internal://	InTimedOutInterests	0	0	0	0
14.5	Node12	2	internal://	OutSatisfiedInterests	0	0	0	0
14.5	Node12	2	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node12	-1	all	SatisfiedInterests	8.58993e-19	0	0	0
14.5	Node12	-1	all	TimedOutInterests	0	0	0	0
14.5	Node13	1	internal://	InInterests	0	0	0	0
14.5	Node13	1	internal://	OutInterests	0	0	0	0
14.5	Node13	1	internal://	InData	0	0	0	0
14.5	Node13	1	internal://	OutData	0	0	0	0
14.5	Node13	1	internal://	InNacks	0	0	0	0
14.5	Node13	1	internal://	OutNacks	0	0	0	0
14.5	Node13	1	internal://	InSatisfiedInterests	0	0	0	0
14.5	Node13	1	internal://	InTimedOutInterests	0	0	0	0
14.5	Node13	1	internal://	OutSatisfiedInterests	7.30144e-19	0	0	0
14.5	Node13	1	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node13	2	internal://	InInterests	0	0	0	0
14.5	Node13	2	internal://	OutInterests	0	0	0	0
14.5	Node13	2	internal://	InData	0	0	0	0
14.5	Node13	2	internal://	OutData	0	0	0	0
14.5	Node13	2	internal://	InNacks	0	0	0	0
14.5	Node13	2	internal://	OutNacks	0	0	0	0
14.5	Node13	2	internal://	InSatisfiedInterests	7.30144e-19	0	0	0
14.5	Node13	2	internal://	InTimedOutInterests	0	0	0	0
14.5	Node13	2	internal://	OutSatisfiedInterests	0	0	0	0
14.5	Node13	2	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node13	-1	all	SatisfiedInterests	7.30144e-19	0	0	0
14.5	Node13	-1	all	TimedOutInterests	0	0	0	0
14.5	Node14	1	internal://	InInterests	0	0	0	0
14.5	Node14	1	internal://	OutInterests	0	0	0	0
14.5	Node14	1	internal://	InData	0	0	0	0
14.5	Node14	1	internal://	OutData	0	0	0	0
14.5	Node14	1	internal://	InNacks	0	0	0	0
14.5	Node14	1	internal://	OutNacks	0	0	0	0
14.5	Node14	1	internal://	InSatisfiedInterests	0	0	0	0
14.5	Node14	1	internal://	InTimedOutInterests	0	0	0	0
14.5	Node14	1	internal://	OutSatisfiedInterests	9.01943e-19	0	0	0
14.5	Node14	1	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node14	2	internal://	InInterests	0	0	0	0
14.5	Node14	2	internal://	OutInterests	0	0	0	0
14.5	Node14	2	internal://	InData	0	0	0	0
14.5	Node14	2	internal://	OutData	0	0	0	0
14.5	Node14	2	internal://	InNacks	0	0	0	0
14.5	Node14	2	internal://	OutNacks	0	0	0	0
14.5	Node14	2	internal://	InSatisfiedInterests	9.01943e-19	0	0	0
14.5	Node14	2	internal://	InTimedOutInterests	0	0	0	0
14.5	Node14	2	internal://	OutSatisfiedInterests	0	0	0	0
14.5	Node14	2	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node14	-1	all	SatisfiedInterests	9.01943e-19	0	0	0
14.5	Node14	-1	all	TimedOutInterests	0	0	0	0
14.5	Node15	1	internal://	InInterests	0	0	0	0
14.5	Node15	1	internal://	OutInterests	0	0	0	0
14.5	Node15	1	internal://	InData	0	0	0	0
14.5	Node15	1	internal://	OutData	0	0	0	0
14.5	Node15	1	internal://	InNacks	0	0	0	0
14.5	Node15	1	internal://	OutNacks	0	0	0	0
14.5	Node15	1	internal://	InSatisfiedInterests	0	0	0	0
14.5	Node15	1	internal://	InTimedOutInterests	0	0	0	0
14.5	Node15	1	internal://	OutSatisfiedInterests	6.87195e-19	0	0	0
14.5	Node15	1	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node15	2	internal://	InInterests	0	0	0	0
14.5	Node15	2	internal://	OutInterests	0	0	0	0
14.5	Node15	2	internal://	InData	0	0	0	0
14.5	Node15	2	internal://	OutData	0	0	0	0
14.5	Node15	2	internal://	InNacks	0	0	0	0
14.5	Node15	2	internal://	OutNacks	0	0	0	0
14.5	Node15	2	internal://	InSatisfiedInterests	6.87195e-19	0	0	0
14.5	Node15	2	internal://	InTimedOutInterests	0	0	0	0
14.5	Node15	2	internal://	OutSatisfiedInterests	0	0	0	0
14.5	Node15	2	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node15	-1	all	SatisfiedInterests	6.87195e-19	0	0	0
14.5	Node15	-1	all	TimedOutInterests	0	0	0	0
14.5	Node16	1	internal://	InInterests	0	0	0	0
14.5	Node16	1	internal://	OutInterests	0	0	0	0
14.5	Node16	1	internal://	InData	0	0	0	0
14.5	Node16	1	internal://	OutData	0	0	0	0
14.5	Node16	1	internal://	InNacks	0	0	0	0
14.5	Node16	1	internal://	OutNacks	0	0	0	0
14.5	Node16	1	internal://	InSatisfiedInterests	0	0	0	0
14.5	Node16	1	internal://	InTimedOutInterests	0	0	0	0
14.5	Node16	1	internal://	OutSatisfiedInterests	3.43597e-19	0	0	0
14.5	Node16	1	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node16	2	internal://	InInterests	0	0	0	0
14.5	Node16	2	internal://	OutInterests	0	0	0	0
14.5	Node16	2	internal://	InData	0	0	0	0
14.5	Node16	2	internal://	OutData	0	0	0	0
14.5	Node16	2	internal://	InNacks	0	0	0	0
14.5	Node16	2	internal://	OutNacks	0	0	0	0
14.5	Node16	2	internal://	InSatisfiedInterests	3.43597e-19	0	0	0
14.5	Node16	2	internal://	InTimedOutInterests	0	0	0	0
14.5	Node16	2	internal://	OutSatisfiedInterests	0	0	0	0
14.5	Node16	2	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node16	-1	all	SatisfiedInterests	3.43597e-19	0	0	0
14.5	Node16	-1	all	TimedOutInterests	0	0	0	0
14.5	Node17	1	internal://	InInterests	0	0	0	0
14.5	Node17	1	internal://	OutInterests	0	0	0	0
14.5	Node17	1	internal://	InData	0	0	0	0
14.5	Node17	1	internal://	OutData	0	0	0	0
14.5	Node17	1	internal://	InNacks	0	0	0	0
14.5	Node17	1	internal://	OutNacks	0	0	0	0
14.5	Node17	1	internal://	InSatisfiedInterests	0	0	0	0
14.5	Node17	1	internal://	InTimedOutInterests	0	0	0	0
14.5	Node17	1	internal://	OutSatisfiedInterests	3.43597e-19	0	0	0
14.5	Node17	1	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node17	2	internal://	InInterests	0	0	0	0
14.5	Node17	2	internal://	OutInterests	0	0	0	0
14.5	Node17	2	internal://	InData	0	0	0	0
14.5	Node17	2	internal://	OutData	0	0	0	0
14.5	Node17	2	internal://	InNacks	0	0	0	0
14.5	Node17	2	internal://	OutNacks	0	0	0	0
14.5	Node17	2	internal://	InSatisfiedInterests	3.43597e-19	0	0	0
14.5	Node17	2	internal://	InTimedOutInterests	0	0	0	0
14.5	Node17	2	internal://	OutSatisfiedInterests	0	0	0	0
14.5	Node17	2	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node17	-1	all	SatisfiedInterests	3.43597e-19	0	0	0
14.5	Node17	-1	all	TimedOutInterests	0	0	0	0
14.5	Node18	1	internal://	InInterests	0	0	0	0
14.5	Node18	1	internal://	OutInterests	0	0	0	0
14.5	Node18	1	internal://	InData	0	0	0	0
14.5	Node18	1	internal://	OutData	0	0	0	0
14.5	Node18	1	internal://	InNacks	0	0	0	0
14.5	Node18	1	internal://	OutNacks	0	0	0	0
14.5	Node18	1	internal://	InSatisfiedInterests	0	0	0	0
14.5	Node18	1	internal://	InTimedOutInterests	0	0	0	0
14.5	Node18	1	internal://	OutSatisfiedInterests	3.43597e-19	0	0	0
14.5	Node18	1	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node18	2	internal://	InInterests	0	0	0	0
14.5	Node18	2	internal://	OutInterests	0	0	0	0
14.5	Node18	2	internal://	InData	0	0	0	0
14.5	Node18	2	internal://	OutData	0	0	0	0
14.5	Node18	2	internal://	InNacks	0	0	0	0
14.5	Node18	2	internal://	OutNacks	0	0	0	0
14.5	Node18	2	internal://	InSatisfiedInterests	3.00648e-19	0	0	0
14.5	Node18	2	internal://	InTimedOutInterests	0	0	0	0
14.5	Node18	2	internal://	OutSatisfiedInterests	0	0	0	0
14.5	Node18	2	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node18	256	internal://	InInterests	0	0	0	0
14.5	Node18	256	internal://	OutInterests	0	0	0	0
14.5	Node18	256	internal://	InData	0	0	0	0
14.5	Node18	256	internal://	OutData	0	0	0	0
14.5	Node18	256	internal://	InNacks	0	0	0	0
14.5	Node18	256	internal://	OutNacks	0	0	0	0
14.5	Node18	256	internal://	InSatisfiedInterests	4.29497e-20	0	0	0
14.5	Node18	256	internal://	InTimedOutInterests	0	0	0	0
14.5	Node18	256	internal://	OutSatisfiedInterests	0	0	0	0
14.5	Node18	256	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node18	-1	all	SatisfiedInterests	3.43597e-19	0	0	0
14.5	Node18	-1	all	TimedOutInterests	0	0	0	0
14.5	Node19	1	internal://	InInterests	0	0	0	0
14.5	Node19	1	internal://	OutInterests	0	0	0	0
14.5	Node19	1	internal://	InData	0	0	0	0
14.5	Node19	1	internal://	OutData	0	0	0	0
14.5	Node19	1	internal://	InNacks	0	0	0	0
14.5	Node19	1	internal://	OutNacks	0	0	0	0
14.5	Node19	1	internal://	InSatisfiedInterests	0	0	0	0
14.5	Node19	1	internal://	InTimedOutInterests	0	0	0	0
14.5	Node19	1	internal://	OutSatisfiedInterests	2.14748e-19	0	0	0
14.5	Node19	1	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node19	2	internal://	InInterests	0	0	0	0
14.5	Node19	2	internal://	OutInterests	0	0	0	0
14.5	Node19	2	internal://	InData	0	0	0	0
14.5	Node19	2	internal://	OutData	0	0	0	0
14.5	Node19	2	internal://	InNacks	0	0	0	0
14.5	Node19	2	internal://	OutNacks	0	0	0	0
14.5	Node19	2	internal://	InSatisfiedInterests	1.71799e-19	0	0	0
14.5	Node19	2	internal://	InTimedOutInterests	0	0	0	0
14.5	Node19	2	internal://	OutSatisfiedInterests	0	0	0	0
14.5	Node19	2	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node19	256	internal://	InInterests	0	0	0	0
14.5	Node19	256	internal://	OutInterests	0	0	0	0
14.5	Node19	256	internal://	InData	0	0	0	0
14.5	Node19	256	internal://	OutData	0	0	0	0
14.5	Node19	256	internal://	InNacks	0	0	0	0
14.5	Node19	256	internal://	OutNacks	0	0	0	0
14.5	Node19	256	internal://	InSatisfiedInterests	4.29497e-20	0	0	0
14.5	Node19	256	internal://	InTimedOutInterests	0	0	0	0
14.5	Node19	256	internal://	OutSatisfiedInterests	0	0	0	0
14.5	Node19	256	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node19	-1	all	SatisfiedInterests	2.14748e-19	0	0	0
14.5	Node19	-1	all	TimedOutInterests	0	0	0	0
14.5	Node20	1	internal://	InInterests	0	0	0	0
14.5	Node20	1	internal://	OutInterests	0	0	0	0
14.5	Node20	1	internal://	InData	0	0	0	0
14.5	Node20	1	internal://	OutData	0	0	0	0
14.5	Node20	1	internal://	InNacks	0	0	0	0
14.5	Node20	1	internal://	OutNacks	0	0	0	0
14.5	Node20	1	internal://	InSatisfiedInterests	0	0	0	0
14.5	Node20	1	internal://	InTimedOutInterests	0	0	0	0
14.5	Node20	1	internal://	OutSatisfiedInterests	2.14748e-19	0	0	0
14.5	Node20	1	internal://	OutTimedOutInterests	0	0	0	0
14.5	Node20	2	internal://	InInterests	0	0	0	0
14.5	Node20	2	internal://	OutInterests	0	0	0	0
14.5	Node20	2	internal://	InData	0	0	0	0
14.5	Node20	2	internal://	OutData	0	0	0	0
14.5	Node20	2	internal://	InNacks	0	0	0	0
14.5	Node20	2	internal://	OutNacks	0	0	0	0
14.5	Node20	2	internal://	InSatisfiedInterests	2.14748e-19	0	0	0
14.5	Node20	2	internal://	InTimedOutInterests	0	0	0	0
14.5	Node20	2	internal://	OutSatisfiedInterests	0	0	0	0
14.5	Node20	2	internal://	OutTimedOutInterests	0	0	0	0
